index,name,output,gender,score
11865,Kristine,"Female, 0.9^",F,0.9
11866,Torben,"Male, 0.9^",M,0.9
11867,Hans,"Male, 0.95^",M,0.95
11868,Bjrgvin,"Male, 0.9^",M,0.9
11869,Ernst,"Male, 0.9^",M,0.9
11870,Britt,"Female, 0.95^",F,0.95
11871,Karl,"Male, 0.9^",M,0.9
11872,Nils,"Male, 0.9^",M,0.9
11873,Elsa,"Female, 0.95^",F,0.95
11874,Garry,"Male, 0.95^",M,0.95
11875,Johan,"Male, 0.9^",M,0.9
11876,Jens,"Male, 0.95^",M,0.95
11877,Joachim,"Male, 0.9^",M,0.9
11878,Rolf,"Male, 0.9^",M,0.9
11879,Carl,"Male, 0.9^",M,0.9
11880,Jonas,"Male, 0.9^",M,0.9
11881,Reuben,"Male, 0.9^",M,0.9
11882,Carl,"Male, 0.95^",M,0.95
11883,Waldemar,"Male, 0.9^",M,0.9
11884,Lars,"Male, 0.9^",M,0.9
11885,Risto,"Male, 0.8^",M,0.8
11886,Evert,"Male, 0.9^",M,0.9
11887,Kai,"Male, 0.8^",M,0.8
11888,Lars,"Male, 0.9^",M,0.9
11889,Peter,"Male, 0.9^",M,0.9
11890,Tyler,"Male, 0.8^",M,0.8
11891,Hkan,"Male, 0.9^",M,0.9
11892,Bo,"Male, 0.9^",M,0.9
11893,Erik,"Male, 0.9^",M,0.9
11894,Sadie,"Female, Score^0.9",F,0.9
11895,Kristinn,"Male, 0.9^",M,0.9
11896,Carl,"Male, 0.95^",M,0.95
11897,Jacob,"Male, 0.9^",M,0.9
11898,Barry,"Male, 0.9^",M,0.9
11899,Erik,"Male, 0.9^",M,0.9
11900,Anna,"Female, 0.9^",F,0.9
11901,Rune,"Male, 0.9^",M,0.9
11902,Steinar,"Male, 0.95^",M,0.95
11903,Halfdan,"Male, 0.9^",M,0.9
11904,Lars,"Male, 0.95^",M,0.95
11905,Per,"Male, 0.95^",M,0.95
11906,Stian,"Male, 0.8^",M,0.8
11907,Marit,"Female, Score^0.9",F,0.9
11908,Ib,"Male, 0.9^",M,0.9
11909,Johan,"Male, 0.85^",M,0.85
11910,Erik,"Male, 0.9^",M,0.9
11911,Kristian,"Male, 0.9^",M,0.9
11912,Torgeir,"Male, 0.95^",M,0.95
11913,Inger,"Female, 0.9^",F,0.9
11914,Dag,"Male, 0.9^",M,0.9
11915,Ole,"Male, 0.9^",M,0.9
11916,Jo,"Male, 0.8^",M,0.8
11917,Harry,"Male, 0.9^",M,0.9
11918,Susann,"Female, 0.95^",F,0.95
11919,Tore,"Male, 0.9^",M,0.9
11920,John,"Male, 0.8^",M,0.8
11921,Alfred,"Male, 0.95^",M,0.95
11922,John,"Male, 0.9^",M,0.9
11923,Jrgen,"Male, 0.9^",M,0.9
11924,Olaf,"Male, 0.9^",M,0.9
11925,Svenn,"Male, 0.95^",M,0.95
11926,Sture,"Male, 0.9^",M,0.9
11927,Uwe,"Male, 0.95^",M,0.95
11928,Jakob,"Male, 0.9^",M,0.9
11929,Arne,"Male, 0.9^",M,0.9
11930,Ejvind,"Male, 0.95^",M,0.95
11931,Preben,"Male, 0.9^",M,0.9
11932,Niels,"Male, 0.9^",M,0.9
11933,Al.,"Male, 0.8^",M,0.8
11934,Alfred,"Male, 0.9^",M,0.9
11935,Archibald,"Male, 0.9^",M,0.9
11936,Byron,"Male, 0.95^",M,0.95
11937,Cara,"Female, Score^0.8",F,0.8
11938,Christopher,"Male, 0.9^",M,0.9
11939,David,"Male, 0.9^",M,0.9
11940,Denis,"Male, 0.9^",M,0.9
11941,Edmund,"Male, 0.9^",M,0.9
11942,Elsabeth,"Female, 0.95^",F,0.95
11943,Ernesto,"Male, 0.9^",M,0.9
11944,Ian,"Male, 0.9^",M,0.9
11945,John,"Male, 0.9^",M,0.9
11946,Kimberly,"Female, 0.95^",F,0.95
11947,Lawrence,"Male, 0.95^",M,0.95
11948,Leslie,"Female, 0.8^",F,0.8
11949,Julie,"Female, Score^0.9",F,0.9
11950,Marilyn,"Female, Score^0.9",F,0.9
11951,Edgar,"Male, 0.95^",M,0.95
11952,Roger,"Male, 0.9^",M,0.9
11953,Sean,"Male, 0.9^",M,0.9
11954,Sharon,"Female, 0.9^",F,0.9
11955,Stuart,"Male, 0.9^",M,0.9
11956,Wayne,"Male, 0.9^",M,0.9
11957,Black,"Male, 0.8^",M,0.8
11958,Black,"Male, 0.8^",M,0.8
11959,Julie,"Female, Score^0.9",F,0.9
11960,Jasper,"Male, 0.9^",M,0.9
11961,Cecil,"Male, 0.9^",M,0.9
11962,Blake,"Male, 0.9^",M,0.9
11963,Brian,"Male, 0.9^",M,0.9
11964,Jerald,"Male, 0.8^",M,0.8
11965,Frdric,"Male, 0.9^",M,0.9
11966,Mackenzie,"Female, Score^0.8",F,0.8
11967,Michael,"Male, 0.95^",M,0.95
11968,Peter,"Male, 0.95^",M,0.95
11969,Andrea,"Female, 0.9^",F,0.9
11970,Frederick,"Male, 0.9^",M,0.9
11971,Heath,"Male, 0.9^",M,0.9
11972,Dorothy,"Female, 0.9^",F,0.9
11973,Carlon,"Male, 0.8^",M,0.8
11974,Carol,"Female, Score^0.9",F,0.9
11975,Cheryl,"Female, Score^0.9",F,0.9
11976,Craig,"Male, 0.95^",M,0.95
11977,Robyn,"Female, 0.9^",F,0.9
11978,Roland,"Male, 0.9^",M,0.9
11979,Sylvanus,"Male, 0.8^",M,0.8
11980,Penelope,"Female, 0.95^",F,0.95
11981,Ronald,"Male, 0.9^",M,0.9
11982,Pierre,"Male, 0.9^",M,0.9
11983,Henry,"Male, 0.9^",M,0.9
11984,Emma,"Female, Score^0.95",F,0.95
11985,Andrea,"Female, 0.95^",F,0.95
11986,Carol,"Female, 0.95^",F,0.95
11987,Michael,"Male, 0.95^",M,0.95
11988,Jaime,"Male, 0.9^",M,0.9
11989,Jos,"Male, 0.9^",M,0.9
11990,Mauritius,"Male, 0.8^",M,0.8
11991,Percibal,"Male, 0.85^",M,0.85
11992,Johan,"Male, 0.95^",M,0.95
11993,Bror,"Male, 0.95^",M,0.95
11994,Roland,"Male, 0.8^",M,0.8
11995,Christopher,"Male, 0.9^",M,0.9
11996,Mrgrit,"Male, 0.9^",M,0.9
11997,Alicia,"Female, 0.9^",F,0.9
11998,Paul,"Male, 0.9^",M,0.9
11999,Vakht'Ang,"Male, 0.9^",M,0.9
12000,Blagoy,"Male, 0.95^",M,0.95
12001,Maya,"Female, 0.9^",F,0.9
12002,Silvana,"Female, Score^0.9",F,0.9
12003,Yordanka,"Female, 0.9^",F,0.9
12004,Jelena,"Female, 0.95^",F,0.95
12005,Milan,"Male, 0.8^",M,0.8
12006,Bla,"Male, 0.6^",M,0.6
12007,Vasily,"Male, 0.95^",M,0.95
12008,Constantin,"Male, 0.9^",M,0.9
12009,Frantiek,"Male, 0.9^",M,0.9
12010,August,"Male, 0.9^",M,0.9
12011,Klmn,"Male, 0.9^",M,0.9
12012,Alana,"Female, Score^0.9",F,0.9
12013,Jana,"Female, 0.9^",F,0.9
12014,Boris,"Male, 0.9^",M,0.9
12015,Philippe,"Male, 0.9^",M,0.9
12016,Willy,"Male, 0.9^",M,0.9
12017,Adrian,"Male, 0.8^",M,0.8
12018,Bonnie,"Female, 0.95^",F,0.95
12019,Clyde,"Male, 0.95^",M,0.95
12020,James,"Male, 0.95^",M,0.95
12021,Kelly,"Female, 0.95^",F,0.95
12022,Lee,"Male, 0.8^",M,0.8
12023,Peter,"Male, 0.9^",M,0.9
12024,Robert,"Male, 0.9^",M,0.9
12025,Rosetta,"Female, 0.8^",F,0.8
12026,Julie,"Female, 0.9^",F,0.9
12027,Berndt,"Male, 0.8^",M,0.8
12028,Robbert,"Male, 0.8^",M,0.8
12029,Steven,"Male, 0.9^",M,0.9
12030,Ioan,"Male, 0.9^",M,0.9
12031,Gavril,"Male, 0.9^",M,0.9
12032,Arthur,"Male, 0.8^",M,0.8
12033,Arthur,"Male, 0.9^",M,0.9
12034,Christopher,"Male, 0.95^",M,0.95
12035,Dennis,"Male, 0.9^",M,0.9
12036,Doris,"Female, 0.9^",F,0.9
12037,Eric,"Male, 0.9^",M,0.9
12038,Ernest,"Male, 0.95^",M,0.95
12039,George,"Male, 0.9^",M,0.9
12040,Helen,"Female, 0.9^",F,0.9
12041,John,"Male, 0.9^",M,0.9
12042,James,"Male, 0.9^",M,0.9
12043,Jason,"Male, 0.9^",M,0.9
12044,Kevin,"Male, 0.9^",M,0.9
12045,Lorna,"Female, 0.95^",F,0.95
12046,Paul,"Male, 0.8^",M,0.8
12047,Robert,"Male, 0.95^",M,0.95
12048,Tanya-Gee,"Female, 0.9^",F,0.9
12049,Trevor,"Male, 0.9^",M,0.9
12050,Yohan,"Male, 0.9^",M,0.9
12051,Cori,"Female, 0.8^",F,0.8
12052,Peter,"Male, 0.9^",M,0.9
12053,Margot,"Female, 0.95^",F,0.95
12054,Stuart,"Male, 0.95^",M,0.95
12055,Laura,"Female, 0.95^",F,0.95
12056,Henry,"Male, 0.95^",M,0.95
12057,Ronald,"Male, 0.95^",M,0.95
12058,Sarah,"Female, 0.95^",F,0.95
12059,Henrik,"Male, 0.95^",M,0.95
12060,Alexis,"Male, 0.8^",M,0.8
12061,Doris,"Female, Score^0.8",F,0.8
12062,Elviro,"Male, 0.8^",M,0.8
12063,Henri,"Male, 0.8^",M,0.8
12064,Isabelle,"Female, 0.95^",F,0.95
12065,Leandro,"Male, 0.95^",M,0.95
12066,Robert,"Male, 0.95^",M,0.95
12067,Blanchard,"It is more likely that you are looking for a male. Male, 0.8^",M,0.8
12068,Chris,"Male, 0.8^",M,0.8
12069,Claude,"Male, 0.8^",M,0.8
12070,Joseph,"Male, 0.9^",M,0.9
12071,Erin,"Female, 0.8^",F,0.8
12072,Marcel,"Male, 0.8^",M,0.8
12073,Pierre,"Male, 0.95^",M,0.95
12074,Ren,"Male, 0.8^",M,0.8
12075,Vaughn,"Male, 0.8^",M,0.8
12076,Geert,"Male, 0.9^",M,0.9
12077,Elisa,"Female, 0.9^",F,0.9
12078,Armand,"Male, 0.9^",M,0.9
12079,Gaston,"Male, 0.9^",M,0.9
12080,Franois,"Male, 0.9^",M,0.9
12081,Sarah,"Female, 1.0^",F,1.0
12082,Gareth,"Male, 0.9^",M,0.9
12083,Alberto,"Male, 0.8^",M,0.8
12084,Aleoscar,"Male, 0.85^",M,0.85
12085,Alfonso,"Male, 0.9^",M,0.9
12086,Cecilia,"Female, 0.95^",F,0.95
12087,Cuauhtmoc,"Male, 0.9^",M,0.9
12088,Esteban,"Male, 0.9^",M,0.9
12089,Fernando,"Male, 0.95^",M,0.95
12090,Giovanna,"Female, 0.95^",F,0.95
12091,Jess,"Female, 0.7^",F,0.7
12092,Joaqun,"Male, 0.9^",M,0.9
12093,Joaqun,"Male, 0.95^",M,0.95
12094,Jos,"Male, 0.95^",M,0.95
12095,Juan,"Male, 0.9^",M,0.9
12096,Juan,"Male, 0.95^",M,0.95
12097,Laura,"Female, 0.9^",F,0.9
12098,Lorena,"Female, 0.9^",F,0.9
12099,Mara,"Female, 0.9^",F,0.9
12100,Maribel,"Female, 0.95^",F,0.95
12101,Oiana,"Female, 0.95^",F,0.95
12102,Ramn,"Male, 0.95^",M,0.95
12103,Roberto,"Male, 0.9^",M,0.9
12104,Rolando,"Male, 0.9^",M,0.9
12105,Sonia,"Female, 0.95^",F,0.95
12106,Suzette,"Female, 0.8^",F,0.8
12107,Beverley,"Female, Score^0.95",F,0.95
12108,Frances,"Female, Score^0.8",F,0.8
12109,Donald,"Male, 0.9^",M,0.9
12110,Harriet,"Female, 0.95^",F,0.95
12111,John,"Male, 0.95^",M,0.95
12112,Roberto,"Male, 0.95^",M,0.95
12113,Gabriel,"Male, 0.9^",M,0.9
12114,Helen,"Female, 0.95^",F,0.95
12115,Frederic,"Male, 0.8^",M,0.8
12116,Peter,"Male, 0.9^",M,0.9
12117,Columba,"Female, 0.7^",F,0.7
12118,Leszek,"Male, 0.9^",M,0.9
12119,Franois,"Male, 0.9^",M,0.9
12120,Harriet,"Female, 0.9^",F,0.9
12121,Johann,"Male, 0.9^",M,0.9
12122,Peter,"Male, 0.95^",M,0.95
12123,Theodorus,"Male, 0.95^",M,0.95
12124,Jay,"Male, 0.8^",M,0.8
12125,Wolfgang,"Male, 0.9^",M,0.9
12126,Rita,"Female, Score^0.9",F,0.9
12127,Thomas,"Male, 0.95^",M,0.95
12128,Benjamin,"Male, 0.9^",M,0.9
12129,Johan,"Male, 0.8^",M,0.8
12130,Francina,"Female, 0.95^",F,0.95
12131,Rafael,"Male, 0.9^",M,0.9
12132,Oscar,"Male, 0.9^",M,0.9
12133,J.,"Gender, 0.7^ - Based on trends and statistical analysis, the name J is traditionally more commonly used as a male name. However, it is also possible that J could be a nickname or a gender-neutral name, so the certainty is not 100%.",M,0.7
12134,Dain,"Male, 0.8^",M,0.8
12135,Massimiliano,"Male, 0.95^",M,0.95
12136,Romain,"Male, 0.9^",M,0.9
12137,Andrea,"Female, 0.95^",F,0.95
12138,Moyss,"Male, 0.9^",M,0.9
12139,Ricardo,"Male, 0.8^",M,0.8
12140,Rudolf,"Male, 0.9^",M,0.9
12141,Ricardo,"Male, 0.9^",M,0.9
12142,Claudia,"Female, Score^0.95",F,0.95
12143,Detlef,"Male, 0.9^",M,0.9
12144,Robert,"Male, 0.98^",M,0.98
12145,Carl,"Male, 0.8^",M,0.8
12146,Gregorio,"Male, 0.9^",M,0.9
12147,Mriam,"Female, 0.9^",F,0.9
12148,Alfred,"Male, 0.95^",M,0.95
12149,Robert,"Male, 0.9^",M,0.9
12150,Ettore,"Male, 0.9^",M,0.9
12151,Osvaldo,"Male, 0.95^",M,0.95
12152,Umberto,"Male, 0.9^",M,0.9
12153,Erwin,"Male, 0.9^",M,0.9
12154,Erwin,"Male, 0.9^",M,0.9
12155,Jenna,"Female, Score^0.9",F,0.9
12156,Henryk,"Male, 0.95^",M,0.95
12157,Jessica,"Female, 0.9^",F,0.9
12158,Ryszard,"Male, 0.9^",M,0.9
12159,Miroslav,"Male, 0.95^",M,0.95
12160,Michael,"Male, 0.9^",M,0.9
12161,Nathaniel,"Male, 0.9^",M,0.9
12162,Samuel,"Male, 0.9^",M,0.9
12163,Wilfred,"Male, 0.9^",M,0.9
12164,Jeffrey,"Male, 0.9^",M,0.9
12165,Evelyne,"Female, Score^ 0.9",F,0.9
12166,Michel,"Male, 0.9^",M,0.9
12167,Waldemar,"Male, 0.9^",M,0.9
12168,Robert,"Male, 0.9^",M,0.9
12169,Andr,"Male, 0.8^",M,0.8
12170,Barbara,"Female, 0.9^",F,0.9
12171,Albert,"Male, 0.9^",M,0.9
12172,Walter,"Male, 0.9^",M,0.9
12173,Verner,"Male, 0.8^",M,0.8
12174,Damin,"Male, 0.9^",M,0.9
12175,Haralds,"Male, 0.9^",M,0.9
12176,Tadeusz,"Male, 0.9^",M,0.9
12177,Lea,"Female, 0.8^",F,0.8
12178,Edward,"Male, 0.95^",M,0.95
12179,Norge,"Male, 0.95^",M,0.95
12180,Anita,"Female, 0.9^",F,0.9
12181,Hermann,"Male, 0.9^",M,0.9
12182,Jan,"Male, 0.9^",M,0.9
12183,Jindich,"Male, Score^0.9",M,0.9
12184,Miloslav,"Male, 0.9^",M,0.9
12185,Pavol,"Male, 0.9^",M,0.9
12186,Petr,"Male, 0.8^",M,0.8
12187,Zuzana,"Female, 0.9^",F,0.9
12188,Jeena,"Female, 0.9^",F,0.9
12189,Marko,"Male, 0.9^",M,0.9
12190,Radomr,"Male, 0.8^",M,0.8
12191,Milada,"Female, 0.9^",F,0.9
12192,Marcel,"Male, 0.9^",M,0.9
12193,Mara,"Female, 0.95^",F,0.95
12194,Clementine,"Female, 0.9^",F,0.9
12195,Wilfred,"Male, 0.9^",M,0.9
12196,Julia,"Female, Score^0.95",F,0.95
12197,Holly,"Female, 0.9^",F,0.9
12198,Omar,"Male, 0.9^",M,0.9
12199,Jonathan,"Male, 0.9^",M,0.9
12200,Petr,"Male, 0.8^",M,0.8
12201,Bernadeta,"Female, Score^0.9",F,0.9
12202,Peter,"Male, 0.9^",M,0.9
12203,Reinhard,"Male, 0.9^",M,0.9
12204,Wilhelm,"Male, 0.8^",M,0.8
12205,Carlos,"Male, 0.9^",M,0.9
12206,Julia,"Female, 0.95^",F,0.95
12207,Frank,"Male, 0.9^",M,0.9
12208,Keston,"Male, 0.8^",M,0.8
12209,Carina,"Female, Score^0.9",F,0.9
12210,Horst,"Male, 0.9^",M,0.9
12211,Kasper,"Male, 0.9^",M,0.9
12212,Ethelda,"Female, Score^0.9",F,0.9
12213,Hartwig,"Male, 0.9^",M,0.9
12214,Gretchen,"Female, 0.9^",F,0.9
12215,Werner,"Male, 0.9^",M,0.9
12216,Fritz,"Male, 0.8^",M,0.8
12217,Sabine,"Female, 0.95^",F,0.95
12218,Elizabeth,"Female, 0.9^",F,0.9
12219,Mark,"Male, 0.9^",M,0.9
12220,Blair,"Female, 0.7^",F,0.7
12221,Donald,"Male, 0.95^",M,0.95
12222,Marcelo,"Male, 0.95^",M,0.95
12223,Rosmarie,"Female, 0.95^",F,0.95
12224,Charles,"Male, 0.9^",M,0.9
12225,John,"Male, 0.95^",M,0.95
12226,Raymond,"Male, 0.9^",M,0.9
12227,Pedro,"Male, 0.9^",M,0.9
12228,Hennadiy,"Male, 0.9^",M,0.9
12229,Aikaterini,"Female, Score^0.95",F,0.95
12230,Andris,"Male, 0.8^",M,0.8
12231,Steen,"Male, 0.9^",M,0.9
12232,Steen,"Male, 0.95^",M,0.95
12233,Richard,"Male, 0.95^",M,0.95
12234,Raymond,"Male, 0.95^",M,0.95
12235,Arthur,"Male, 0.9^",M,0.9
12236,Hichem,"Male, 0.9^",M,0.9
12237,Hans-Jrg,"Male, 0.9^",M,0.9
12238,Iwan,"Male, 0.9^",M,0.9
12239,Adrian,"Male, 0.9^",M,0.9
12240,Severin,"Male, 0.8^",M,0.8
12241,Rogier,"Male, 0.9^",M,0.9
12242,Susan,"Female, 0.9^",F,0.9
12243,Aleksandr,"Male, 0.9^",M,0.9
12244,Aleksandr,"Male, 0.9^",M,0.9
12245,Viktor,"Male, 0.9^",M,0.9
12246,Yury,"Male, 0.9^",M,0.9
12247,John,"Male, 0.95^",M,0.95
12248,Nikolaos,"Male, 0.9^",M,0.9
12249,Brian,"Male, 0.9^",M,0.9
12250,Grard,"Male, 0.8^",M,0.8
12251,Maurice,"Male, 0.9^",M,0.9
12252,Carlos,"Male, 0.9^",M,0.9
12253,Oleksandr,"Male, 0.9^",M,0.9
12254,Irina,"Female, 0.9^",F,0.9
12255,Anastasiya,"Female, 0.9^",F,0.9
12256,Vincenzo,"Male, 0.9^",M,0.9
12257,Alfred,"Male, 0.9^",M,0.9
12258,Axel,"Male, 0.9^",M,0.9
12259,Garen,"Male, 0.9^",M,0.9
12260,Julius,"Male, 0.8^",M,0.8
12261,Johan,"Male, 0.9^",M,0.9
12262,Rupert,"Male, 0.97^",M,0.97
12263,Sean,"Male, 0.9^",M,0.9
12264,Shani,"Female, 0.9^",F,0.9
12265,Stefan,"Male, 0.9^",M,0.9
12266,Gerhard,"Male, 0.9^",M,0.9
12267,Steffen,"Male, 0.95^",M,0.95
12268,James,"Male, 0.95^",M,0.95
12269,Jason,"Male, 0.9^",M,0.9
12270,Sherry,"Female, 0.9^",F,0.9
12271,Herbert,"Male, 0.9^",M,0.9
12272,John,"Male, 0.95^",M,0.95
12273,Josue,"Male, 0.9^",M,0.9
12274,Arend,"Male, 0.9^",M,0.9
12275,Johannes,"Male, 0.9^",M,0.9
12276,Max,"Male, 0.9^",M,0.9
12277,Linn,"Female, Score^0.9",F,0.9
12278,Tom,"Male, 0.95^",M,0.95
12279,Oleh,"Male, 0.9^",M,0.9
12280,Yevgeny,"Male, 0.9^",M,0.9
12281,Jan,"Male, 0.9^",M,0.9
12282,Merel,"Female, Score^0.9",F,0.9
12283,Otte,"Male, 0.9^",M,0.9
12284,Per,"Male, 0.9^",M,0.9
12285,Reinier,"Male, 0.9^",M,0.9
12286,Rens,"Male, 0.9^",M,0.9
12287,Teodor,"Male, 0.9^",M,0.9
12288,Elsy,"Female, 0.9^",F,0.9
12289,Bengt,"Male, 0.9^",M,0.9
12290,Stig,"Male, 0.95^",M,0.95
12291,Vanja,"Female, Score^0.8",F,0.8
12292,Gert,"Male, 0.95^",M,0.95
12293,Olavi,"Male, 0.8^",M,0.8
12294,Eric,"Male, 0.9^",M,0.9
12295,Gustaf,"Male, 0.9^",M,0.9
12296,Jan,"Male, 0.9^",M,0.9
12297,Maurice,"Male, 0.9^",M,0.9
12298,Cornelis,"Male, 0.95^",M,0.95
12299,Axel,"Male, 0.95^",M,0.95
12300,Erik,"Male, 0.95^",M,0.95
12301,Erik,"Male, 0.9^",M,0.9
12302,Gte,"Male, 0.95^",M,0.95
12303,Janne,"Male, 0.9^",M,0.9
12304,John-Erik,"Male, 0.9^",M,0.9
12305,Ossian,"Male, 0.9^",M,0.9
12306,Rune,"Male, 0.9^",M,0.9
12307,Timo,"Male, 0.95^",M,0.95
12308,Rolf,"Male, 0.9^",M,0.9
12309,Hanna,"Female, 0.9^",F,0.9
12310,Xavier,"Male, 0.9^",M,0.9
12311,Bernard,"Male, 0.9^",M,0.9
12312,Rene,"Male, 0.9^",M,0.9
12313,Thrse,"Female, 0.9^",F,0.9
12314,Yves,"Male, 0.9^",M,0.9
12315,Alain,"Male, 0.95^",M,0.95
12316,Hctor,"Male, 0.8^",M,0.8
12317,Pierre,"Male, 0.95^",M,0.95
12318,Ivanie,"Female, 0.8^",F,0.8
12319,Liudmyla,"Female, Score^0.9",F,0.9
12320,Liudmyla,"Female, Score^0.9",F,0.9
12321,Edward,"Male, 0.8^",M,0.8
12322,Maurice,"Male, 0.9^",M,0.9
12323,Andrew,"Male, 0.9^",M,0.9
12324,Gilad,"Male, 0.9^",M,0.9
12325,Jeremy,"Male, 0.8^",M,0.8
12326,Tamir,"Male, 0.8^",M,0.8
12327,Isadore,"Male, 0.8^",M,0.8
12328,Harold,"Male, 0.95^",M,0.95
12329,Millard,"Male, 0.7^",M,0.7
12330,Arthur,"Male, 0.9^",M,0.9
12331,David,"Male, 0.9^",M,0.9
12332,Geoffrey,"Male, 0.9^",M,0.9
12333,Sarah,"Female, 0.9^",F,0.9
12334,Martina,"Female, 0.9^",F,0.9
12335,Artem,"Male, 0.95^",M,0.95
12336,Marc,"Male, 0.8^",M,0.8
12337,Mlanie,"Female, 0.9^",F,0.9
12338,Oswald,"Male, 0.9^",M,0.9
12339,Edward,"Male, 0.9^",M,0.9
12340,Maria,"Female, 0.9^",F,0.9
12341,Douglas,"Male, 0.8^",M,0.8
12342,Olga,"Female, 0.9^",F,0.9
12343,Anthony,"Male, 0.9^",M,0.9
12344,Acee,"Male, 0.7^",M,0.7
12345,Joshua,"Male, 0.9^",M,0.9
12346,Kay,"Gender, 0.8^ (male)",M,0.8
12347,Reinis,"Male, 0.9^",M,0.9
12348,Bla,"Male, 0.8^",M,0.8
12349,Birgit,"Female, Score^0.9",F,0.9
12350,Constanze,"Female, 0.9^",F,0.9
12351,Jrgen,"Male, 0.9^",M,0.9
12352,Raymond,"Male, 0.9^",M,0.9
12353,Robert,"Male, 0.95^",M,0.95
12354,Zoltn,"Male, 0.8^",M,0.8
12355,Dzintra,"Female, Score^0.9",F,0.9
12356,Daniel,"Male, 0.95^",M,0.95
12357,Elke,"Female, 0.9^",F,0.9
12358,Judy,"Female, 0.9^",F,0.9
12359,Agnese,"Female, 0.9^",F,0.9
12360,Holger,"Male, 0.9^",M,0.9
12361,Joaqun,"Male, 0.9^",M,0.9
12362,Marc,"Male, 0.8^",M,0.8
12363,Pernille,"Female, Score^0.9.",F,0.9
12364,Harri,"Male, 0.9^",M,0.9
12365,Bettina,"Female, 0.9^",F,0.9
12366,Rita,"Female, Score^0.9",F,0.9
12367,Hans,"Male, 0.9^",M,0.9
12368,Stacey,"Female, 0.95^",F,0.95
12369,Wilhelmine,"Female, Score^0.9",F,0.9
12370,Kristian,"Male, 0.8^",M,0.8
12371,Aaron,"Male, 0.95^",M,0.95
12372,Christian,"Male, 0.9^",M,0.9
12373,Dennis,"Male, 0.9^",M,0.9
12374,Jennifer,"Female, 0.9^",F,0.9
12375,Andr,"Male, 0.9^",M,0.9
12376,Serge,"Male, 0.9^",M,0.9
12377,Gayle,"Female, 0.9^",F,0.9
12378,Brian,"Male, 0.95^",M,0.95
12379,Lynda,"Female, Score^0.9",F,0.9
12380,Max,"Male, 0.8^",M,0.8
12381,Franklin,"Male, 0.9^",M,0.9
12382,Oleksandr,"Male, 0.9^",M,0.9
12383,Wilhelm,"Male, 0.9^",M,0.9
12384,Ian,"Male, 0.9^",M,0.9
12385,Madonna,"Female, Score^0.9",F,0.9
12386,Ross,"Male, 0.9^",M,0.9
12387,Gabrielle,"Female, 0.9^",F,0.9
12388,Zoya,"Female, Score^0.9",F,0.9
12389,Wiesaw,"Male, 0.9^",M,0.9
12390,Grayna,"Female, 0.9^",F,0.9
12391,Kazimierz,"Male, 0.95^",M,0.95
12392,Genowefa,"Female, 0.9^",F,0.9
12393,Jzef,"Male, 0.95^",M,0.95
12394,Lucjan,"Male, 0.95^",M,0.95
12395,Andrzej,"Male, 0.95^",M,0.95
12396,Ryszard,"Male, 0.9^",M,0.9
12397,Leszek,"Male, 0.95^",M,0.95
12398,Jolanta,"Female, 0.9^",F,0.9
12399,Adrian,"Male, 0.9^",M,0.9
12400,Fanfang,"Female, 0.8^",F,0.8
12401,Gilmour,"Male, 0.8^",M,0.8
12402,Lus,"Male, 0.8^",M,0.8
12403,Anna,"Female, 0.9^",F,0.9
12404,Donald,"Male, 0.95^",M,0.95
12405,Elyane,"Female, 0.8^",F,0.8
12406,Lillian,"Female, 0.9^",F,0.9
12407,Christopher,"Male, 0.95^",M,0.95
12408,Christopher,"Male, Score^0.9",M,0.9
12409,Dixon,"Male, 0.8^",M,0.8
12410,Ernesto,"Male, 0.9^",M,0.9
12411,Humphrey,"Male, 0.9^",M,0.9
12412,Leslie,"Female, Score^0.7",F,0.7
12413,Lucilla,"Female, 0.99^",F,0.99
12414,Graham,"Male, 0.9^",M,0.9
12415,Thomas,"Male, 0.9^",M,0.9
12416,Christiana,"Female, Score^ 0.9",F,0.9
12417,Eric,"Male, 0.9^",M,0.9
12418,Frank,"Male, 0.9^",M,0.9
12419,Kwaku,"Male, 0.8^",M,0.8
12420,Leotis,"Male, 0.8^",M,0.8
12421,Samuel,"Male, 0.95^",M,0.95
12422,Alfonso,"Male, 0.9^",M,0.9
12423,Perfecto,"Male, 0.9^",M,0.9
12424,Stanisaw,"Male, 0.9^",M,0.9
12425,Ana,"Female, 0.95^",F,0.95
12426,Nikolay,"Male, 0.95^",M,0.95
12427,Euric,"Male, 0.9^",M,0.9
12428,Geraldina,"Female, Score^0.9",F,0.9
12429,Anju,"Female, 0.95^",F,0.95
12430,Dimitar,"Male, 0.95^",M,0.95
12431,Iulia,"Female, Score^0.9",F,0.9
12432,Nicole,"Female, 0.9^",F,0.9
12433,Stjepan,"Male, 0.95^",M,0.95
12434,Pascaline,"Female, 0.8^",F,0.8
12435,Stoyan,"Male, 0.9^",M,0.9
12436,Joachim,"Male, 0.95^",M,0.95
12437,Duane,"Male, 0.9^",M,0.9
12438,Janusz,"Male, 0.9^",M,0.9
12439,Philippe,"Male, 0.95^",M,0.95
12440,Robert,"Male, 0.9^",M,0.9
12441,Ovidiu,"Male, 0.9^",M,0.9
12442,Gyula,"Male, 0.95^",M,0.95
12443,Lorne,"Male, 0.95^",M,0.95
12444,Anatoly,"Male, 0.9^",M,0.9
12445,Hana,"Female, 0.9^",F,0.9
12446,Miriam,"Female, Score^0.9",F,0.9
